AGE,SMIN1,SMAX1,GLMIN,GLMAX,CRIMPTS,TOTCHPTS,XCRHISSR,NUMDEPEN,NOCOUNTS,DRUGMIN,MONSEX,WEAPON,NEWEDUC,ZONE,DISTRICT,DISPOSIT,CITIZEN,FISCAL_YEAR,OFFGUIDE,SENTTOT_actual,SENTTOT_predicted,residual,NEWRACE,POC
39.0,180.0,480.0,324.0,405.0,9.0,10.0,5.0,0.0,1,0,0.0,0,3.0,D,63,1,1.0,2024,7,324.0,297.0999422084326,26.900057791567406,1.0,False
33.0,0.0,120.0,24.0,30.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2022,7,30.0,31.302923353597542,-1.3029233535975422,1.0,False
20.0,60.0,240.0,210.0,262.0,0.0,0.0,1.0,1.0,4,0,0.0,0,3.0,D,43,1,1.0,2020,7,108.0,158.49980334400382,-50.49980334400382,1.0,False
35.0,0.0,9996.0,33.0,41.0,1.0,1.0,1.0,1.0,1,0,0.0,0,3.0,D,70,1,1.0,2020,8,27.0,84.04689801960964,-57.04689801960964,2.0,True
50.0,60.0,240.0,360.0,480.0,0.0,0.0,1.0,2.0,2,0,0.0,0,5.0,D,42,1,1.0,2020,7,360.0,398.37792232706227,-38.377922327062265,1.0,False
73.0,0.0,240.0,41.0,51.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,2,1,1.0,2023,7,12.03,24.965723990307286,-12.935723990307286,1.0,False
27.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,1,1,1.0,2020,7,45.0,75.30590083766114,-30.30590083766114,1.0,False
40.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,41,1,1.0,2025,7,60.0,124.80489817333529,-64.80489817333529,1.0,False
28.0,0.0,120.0,24.0,30.0,4.0,4.0,3.0,1.0,1,0,0.0,0,3.0,D,69,1,1.0,2020,7,36.0,23.35293877077863,12.647061229221372,1.0,False
24.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,65,1,1.0,2023,7,78.0,126.67498733225874,-48.67498733225874,1.0,False
24.0,60.0,240.0,235.0,240.0,1.0,1.0,1.0,0.0,1,0,1.0,0,5.0,D,39,1,1.0,2023,7,235.0,212.5261609055843,22.473839094415695,1.0,False
50.0,0.0,240.0,108.0,135.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,88,1,1.0,2020,7,55.0,70.90051339545784,-15.900513395457835,1.0,False
28.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,15,1,1.0,2022,7,40.0,48.33341554313496,-8.333415543134961,1.0,False
25.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,3,0,0.0,0,6.0,D,15,1,1.0,2023,7,96.0,105.64157362917412,-9.641573629174118,1.0,False
21.0,60.0,240.0,63.0,78.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,12,1,1.0,2025,7,63.0,62.22233764344565,0.7776623565543517,3.0,True
63.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,9,1,1.0,2024,7,144.0,95.19037907135291,48.80962092864709,1.0,False
55.0,120.0,240.0,120.0,120.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,9,1,1.0,2020,7,120.0,112.2946767019208,7.705323298079193,1.0,False
44.0,180.0,480.0,180.0,210.0,6.0,6.0,5.0,0.0,2,0,0.0,0,3.0,D,54,1,1.0,2023,7,180.0,196.5465808129415,-16.5465808129415,1.0,False
31.0,0.0,240.0,63.0,78.0,1.0,3.0,2.0,4.0,1,0,0.0,0,3.0,D,39,1,1.0,2021,7,78.0,73.34896469133906,4.651035308660937,1.0,False
44.0,120.0,240.0,140.0,175.0,14.0,14.0,6.0,0.0,1,0,0.0,0,3.0,D,0,1,1.0,2022,7,145.0,138.7860569516678,6.213943048332197,1.0,False
30.0,0.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,33,1,1.0,2024,7,108.0,89.510067809402,18.489932190597997,1.0,False
25.0,0.0,120.0,46.0,57.0,2.0,4.0,3.0,0.0,2,0,0.0,0,3.0,D,42,1,1.0,2021,7,57.0,98.53608771029707,-41.53608771029707,3.0,True
36.0,60.0,240.0,60.0,60.0,1.0,1.0,1.0,0.0,1,0,0.0,0,5.0,D,22,1,1.0,2021,7,60.0,61.63000890341193,-1.6300089034119267,1.0,False
41.0,180.0,9996.0,324.0,405.0,3.0,3.0,2.0,0.0,2,0,0.0,0,3.0,D,73,1,1.0,2023,7,240.0,270.8262473582184,-30.82624735821838,3.0,True
35.0,180.0,480.0,180.0,180.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,63,1,1.0,2024,7,180.0,190.4347611727536,-10.43476117275361,6.0,False
53.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,73,1,1.0,2020,7,96.0,90.06322130502011,5.936778694979893,1.0,False
26.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,63,1,1.0,2025,7,200.0,188.09385897985214,11.906141020147857,1.0,False
33.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,70,1,1.0,2024,7,41.0,61.721183672616334,-20.721183672616334,1.0,False
55.0,0.0,240.0,97.0,121.0,3.0,3.0,2.0,0.0,1,0,0.0,0,6.0,D,81,1,1.0,2025,7,78.0,40.11655010123132,37.88344989876868,1.0,False
50.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,46,1,1.0,2021,7,144.0,132.25376610265198,11.74623389734802,1.0,False
42.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,71,1,1.0,2025,7,63.0,44.02792723177135,18.97207276822865,1.0,False
67.0,60.0,240.0,121.0,151.0,1.0,1.0,1.0,0.0,11,0,0.0,0,5.0,D,22,1,1.0,2020,7,144.0,90.5476479150313,53.452352084968695,1.0,False
23.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,33,1,1.0,2024,7,48.0,59.81961167369117,-11.81961167369117,1.0,False
54.0,60.0,240.0,235.0,293.0,1.0,3.0,2.0,0.0,2,0,0.0,0,3.0,D,44,1,1.0,2020,7,190.0,199.64051711006007,-9.640517110060074,1.0,False
37.0,180.0,480.0,180.0,210.0,17.0,18.0,6.0,1.0,2,0,0.0,0,5.0,D,57,1,1.0,2024,7,180.0,226.80754534587624,-46.807545345876235,1.0,False
42.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,65,3,1.0,2023,7,84.0,114.62495311262627,-30.624953112626272,1.0,False
32.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,79,1,1.0,2022,7,60.0,85.81587678136742,-25.81587678136742,1.0,False
49.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,32,1,1.0,2020,7,120.0,114.40813084704641,5.591869152953592,1.0,False
35.0,60.0,240.0,60.0,71.0,3.0,3.0,2.0,0.0,2,0,0.0,0,5.0,D,4,1,1.0,2025,7,96.0,82.75695121056948,13.243048789430517,1.0,False
63.0,0.0,120.0,57.0,71.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,60,1,1.0,2020,7,57.0,66.59617727457126,-9.59617727457126,1.0,False
31.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,6,1,1.0,2020,7,88.0,72.97916279851445,15.020837201485548,1.0,False
37.0,60.0,240.0,262.0,327.0,0.0,0.0,1.0,2.0,2,0,0.0,0,3.0,D,88,1,1.0,2024,7,264.0,202.12469604906423,61.87530395093577,1.0,False
40.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2025,7,240.0,200.45783077776287,39.542169222237135,1.0,False
29.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,8,1,1.0,2025,7,52.0,29.07418307228808,22.92581692771192,1.0,False
27.0,0.0,120.0,30.0,37.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,24,1,1.0,2021,7,30.0,15.914316039544737,14.085683960455263,1.0,False
29.0,180.0,360.0,210.0,262.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,39,1,1.0,2021,7,210.0,223.96809084878802,-13.968090848788023,2.0,True
37.0,120.0,120.0,166.0,177.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,64,1,1.0,2023,7,120.0,157.59948600916226,-37.59948600916226,1.0,False
45.0,180.0,480.0,180.0,180.0,2.0,4.0,3.0,0.0,1,0,0.0,0,5.0,D,41,1,1.0,2022,7,180.0,186.78451098907072,-6.784510989070725,3.0,True
36.0,60.0,240.0,60.0,60.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,4,1,1.0,2023,7,0.03,65.88816090538043,-65.85816090538043,3.0,True
26.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,2,0,0.0,0,5.0,D,13,1,1.0,2022,7,72.0,75.52764994005565,-3.527649940055653,1.0,False
28.0,60.0,240.0,78.0,97.0,1.0,3.0,2.0,0.0,1,0,1.0,0,5.0,D,64,1,1.0,2021,7,200.0,68.8405994795176,131.1594005204824,1.0,False
58.0,0.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,15,1,1.0,2022,7,24.0,49.96326178625464,-25.96326178625464,1.0,False
34.0,180.0,480.0,180.0,180.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,22,1,1.0,2023,7,180.0,171.1125278856713,8.887472114328688,1.0,False
26.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,40,1,2.0,2020,7,78.0,73.76974689002134,4.230253109978662,3.0,True
41.0,60.0,240.0,168.0,210.0,2.0,2.0,2.0,0.0,1,0,0.0,0,1.0,D,45,1,1.0,2022,7,168.0,131.08743248977078,36.91256751022922,1.0,False
69.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,48,1,1.0,2024,7,120.0,117.04806605201857,2.9519339479814306,1.0,False
41.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,22,1,1.0,2020,7,84.0,75.64350521127484,8.356494788725158,1.0,False
35.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,47,1,1.0,2020,7,151.0,93.05743785093043,57.94256214906957,1.0,False
25.0,60.0,240.0,70.0,87.0,0.0,0.0,1.0,1.0,1,0,1.0,0,5.0,D,3,1,1.0,2022,7,60.0,31.360275463045525,28.639724536954475,1.0,False
53.0,300.0,600.0,2640.0,2640.0,0.0,0.0,5.0,1.0,10,0,0.0,0,1.0,D,30,3,1.0,2024,7,2640.0,551.2744286566489,2088.725571343351,1.0,False
39.0,0.0,240.0,70.0,87.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,56,1,1.0,2020,7,70.0,59.92798500392262,10.072014996077378,1.0,False
31.0,60.0,240.0,130.0,162.0,14.0,16.0,6.0,0.0,1,0,0.0,0,5.0,D,23,1,1.0,2021,7,106.0,105.5027792887839,0.49722071121610156,1.0,False
21.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,42,1,1.0,2021,7,60.0,78.81082812835206,-18.810828128352057,3.0,True
24.0,60.0,240.0,151.0,188.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,89,1,1.0,2022,7,60.0,95.93557700244428,-35.935577002444276,1.0,False
40.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,37,1,1.0,2024,7,94.0,63.79890452365173,30.20109547634827,2.0,True
30.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,42,1,1.0,2023,7,180.0,128.09360088326983,51.90639911673017,1.0,False
44.0,120.0,240.0,120.0,137.0,10.0,11.0,5.0,2.0,1,0,0.0,0,3.0,D,6,1,1.0,2024,7,137.0,126.14141611504245,10.858583884957554,1.0,False
23.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,3,0,0.0,0,3.0,D,47,1,1.0,2024,7,105.0,110.33972483232283,-5.33972483232283,1.0,False
49.0,120.0,240.0,120.0,121.0,3.0,3.0,2.0,0.0,1,0,0.0,0,5.0,D,54,1,1.0,2024,7,174.0,124.27915489676936,49.720845103230644,1.0,False
31.0,60.0,240.0,60.0,60.0,1.0,1.0,1.0,0.0,1,0,0.0,0,3.0,D,69,1,1.0,2024,7,60.0,69.91744189456699,-9.917441894566991,1.0,False
36.0,180.0,360.0,720.0,720.0,0.0,0.0,1.0,0.0,3,0,0.0,0,5.0,D,22,1,1.0,2021,7,372.0,426.13680268791387,-54.13680268791387,1.0,False
24.0,60.0,240.0,63.0,78.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,44,1,1.0,2025,7,64.0,64.61472868711222,-0.6147286871122191,1.0,False
51.0,0.0,120.0,41.0,51.0,0.0,0.0,1.0,0.0,2,0,0.0,0,6.0,D,60,1,1.0,2021,8,33.0,73.24716402004063,-40.24716402004063,1.0,False
23.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,71,1,1.0,2022,7,120.0,137.77046847877367,-17.770468478773665,3.0,True
23.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,32,1,1.0,2025,7,0.03,40.174526081505256,-40.144526081505255,6.0,False
68.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,6.0,D,7,1,1.0,2024,7,120.0,108.663254178223,11.336745821777,1.0,False
27.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,33,1,1.0,2025,7,97.0,61.85954755723523,35.14045244276477,2.0,True
28.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,30,1,1.0,2024,7,54.0,55.69396124048717,-1.6939612404871696,1.0,False
35.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,1,0,0.0,0,3.0,D,66,1,1.0,2023,7,48.0,52.9191209941534,-4.919120994153403,1.0,False
60.0,120.0,240.0,120.0,121.0,3.0,5.0,3.0,0.0,1,0,0.0,0,3.0,D,68,1,1.0,2023,7,120.0,122.60928370622514,-2.609283706225142,1.0,False
35.0,0.0,120.0,41.0,51.0,1.0,1.0,1.0,1.0,1,0,0.0,0,1.0,D,39,1,1.0,2021,7,6.0,45.0221935149397,-39.0221935149397,1.0,False
46.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,6.0,D,64,1,1.0,2024,7,120.0,116.0115136924106,3.9884863075893975,1.0,False
42.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,33,1,1.0,2021,7,188.0,113.27856403165968,74.72143596834032,1.0,False
23.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,7,1,1.0,2022,7,30.0,29.24050797811982,0.7594920218801811,3.0,True
50.0,120.0,240.0,120.0,137.0,7.0,8.0,4.0,2.0,1,0,0.0,0,3.0,D,81,1,1.0,2025,7,120.0,138.0868213403623,-18.08682134036229,1.0,False
33.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,79,1,1.0,2023,7,60.0,58.37421950598164,1.6257804940183576,1.0,False
47.0,180.0,480.0,210.0,262.0,11.0,13.0,6.0,0.0,1,0,0.0,0,3.0,D,69,1,1.0,2023,7,191.0,216.17255291061878,-25.172552910618776,6.0,False
39.0,0.0,240.0,168.0,210.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,42,1,1.0,2025,7,144.0,161.46593751542224,-17.46593751542224,3.0,True
78.0,0.0,240.0,135.0,168.0,0.0,0.0,1.0,1.0,1,0,0.0,0,6.0,D,42,1,1.0,2021,7,135.0,112.22570880731601,22.77429119268399,1.0,False
28.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,31,1,2.0,2024,7,61.0,62.75887735623968,-1.7588773562396796,3.0,True
51.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,83,1,1.0,2024,7,97.0,72.41488042239327,24.585119577606733,1.0,False
51.0,0.0,60.0,8.0,14.0,0.0,0.0,1.0,0.0,1,0,1.0,0,3.0,B,43,1,1.0,2025,8,15.0,7.108937548636053,7.891062451363947,1.0,False
26.0,60.0,240.0,87.0,108.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,12,1,1.0,2024,7,87.0,69.06206181009917,17.937938189900834,1.0,False
45.0,60.0,240.0,240.0,240.0,14.0,15.0,6.0,1.0,1,0,0.0,0,5.0,D,39,1,1.0,2024,7,180.0,246.55513980993408,-66.55513980993408,3.0,True
35.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,9,1,1.0,2025,7,66.0,49.13934282368453,16.86065717631547,1.0,False
38.0,0.0,240.0,108.0,135.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,40,1,1.0,2020,7,100.0,119.86357813504259,-19.863578135042587,1.0,False
33.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,32,1,1.0,2024,7,41.0,43.48805200332885,-2.4880520033288533,1.0,False
66.0,120.0,240.0,120.0,120.0,3.0,3.0,2.0,0.0,1,0,0.0,0,3.0,D,78,1,1.0,2024,7,120.0,106.52345652833155,13.47654347166845,1.0,False
44.0,120.0,240.0,140.0,175.0,14.0,15.0,6.0,0.0,1,0,0.0,0,3.0,D,68,1,1.0,2025,7,175.0,162.09594590665512,12.904054093344882,6.0,False
38.0,0.0,240.0,51.0,63.0,1.0,1.0,1.0,4.0,1,0,0.0,0,5.0,D,51,3,1.0,2023,7,63.0,54.55807460900043,8.441925390999572,2.0,True
51.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,31,1,1.0,2025,7,240.0,173.3570998554334,66.6429001445666,3.0,True
44.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,3.0,1,0,0.0,0,3.0,D,30,1,1.0,2021,7,84.0,112.74942730722434,-28.749427307224337,3.0,True
41.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,34,1,1.0,2023,7,151.0,116.95780298905963,34.04219701094037,1.0,False
28.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,78,1,1.0,2021,7,36.0,45.4244530216178,-9.4244530216178,3.0,True
43.0,120.0,240.0,120.0,121.0,0.0,0.0,1.0,2.0,1,0,0.0,0,5.0,D,84,1,1.0,2025,7,120.0,121.60820938949945,-1.60820938949945,1.0,False
36.0,120.0,240.0,120.0,120.0,,,3.0,,1,0,0.0,0,,D,1,1,1.0,2023,7,120.0,110.33824690531563,9.661753094684371,1.0,False
22.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,39,1,1.0,2021,7,240.0,210.16383585653676,29.836164143463236,1.0,False
42.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,2.0,1,0,0.0,0,6.0,D,32,1,1.0,2024,7,57.0,46.596119752147665,10.403880247852335,1.0,False
54.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,2,0,0.0,0,3.0,D,30,1,1.0,2021,7,72.0,92.22542229618733,-20.225422296187332,1.0,False
31.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,18,1,1.0,2021,7,84.0,74.04951715901234,9.950482840987661,6.0,False
37.0,0.0,120.0,57.0,71.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,39,1,1.0,2020,7,48.0,53.997141299486856,-5.997141299486856,1.0,False
46.0,0.0,240.0,130.0,162.0,10.0,10.0,5.0,0.0,1,0,0.0,0,5.0,D,65,1,1.0,2025,7,72.0,109.89672414374725,-37.89672414374725,1.0,False
39.0,0.0,120.0,10.0,16.0,0.0,0.0,1.0,3.0,1,0,0.0,0,1.0,C,7,1,3.0,2022,8,16.0,1.9230845286321772,14.076915471367823,3.0,True
39.0,0.0,240.0,51.0,63.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,9,1,1.0,2021,7,0.03,33.81363858424258,-33.78363858424258,1.0,False
47.0,60.0,240.0,97.0,121.0,0.0,0.0,1.0,3.0,1,0,0.0,0,6.0,D,74,1,1.0,2020,7,70.0,76.07058686741831,-6.070586867418314,1.0,False
38.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,4.0,1,0,0.0,0,3.0,D,39,1,1.0,2021,7,60.0,84.22597350997425,-24.225973509974253,1.0,False
22.0,0.0,240.0,121.0,151.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,15,1,1.0,2023,7,63.0,81.7605235636752,-18.760523563675207,2.0,True
41.0,60.0,240.0,188.0,235.0,2.0,4.0,3.0,0.0,1,0,0.0,0,5.0,D,47,1,1.0,2023,7,168.0,147.4128733499241,20.587126650075902,1.0,False
28.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,3.0,1,0,0.0,0,1.0,D,42,1,1.0,2025,7,97.0,66.28600008044388,30.713999919556116,3.0,True
47.0,0.0,120.0,37.0,46.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,83,1,1.0,2020,7,37.0,21.162229515630553,15.837770484369447,1.0,False
49.0,120.0,240.0,120.0,121.0,3.0,5.0,3.0,0.0,1,0,0.0,0,5.0,D,57,1,1.0,2021,7,113.0,121.76221710274478,-8.762217102744785,1.0,False
32.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,56,1,1.0,2025,7,151.0,103.89409791103034,47.10590208896966,1.0,False
46.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,1.0,D,66,1,1.0,2024,7,144.0,98.95141204632365,45.048587953676346,1.0,False
36.0,60.0,240.0,121.0,151.0,6.0,8.0,4.0,0.0,1,0,0.0,0,5.0,D,66,1,1.0,2021,7,165.0,100.65918174991941,64.34081825008059,1.0,False
36.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,48,1,1.0,2025,7,84.0,50.393155302769856,33.606844697230144,1.0,False
74.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,4,1,1.0,2022,7,0.03,58.190434248665284,-58.16043424866528,3.0,True
41.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,45,1,1.0,2021,7,120.0,100.50194232173435,19.498057678265653,1.0,False
48.0,120.0,240.0,120.0,120.0,4.0,6.0,3.0,0.0,1,0,0.0,0,3.0,D,9,1,1.0,2022,7,120.0,119.74790876877707,0.2520912312229342,1.0,False
47.0,60.0,240.0,121.0,151.0,0.0,0.0,1.0,3.0,2,0,0.0,0,5.0,D,49,1,1.0,2023,7,97.0,128.32945397602785,-31.32945397602785,1.0,False
55.0,60.0,240.0,97.0,121.0,1.0,1.0,1.0,0.0,2,0,0.0,0,3.0,D,85,1,1.0,2024,7,97.0,87.37433917687612,9.62566082312388,6.0,False
35.0,120.0,240.0,120.0,120.0,3.0,5.0,3.0,1.0,1,0,0.0,0,3.0,D,76,1,1.0,2021,7,120.0,121.44373294966013,-1.4437329496601308,1.0,False
49.0,60.0,240.0,60.0,60.0,0.0,0.0,1.0,1.0,1,0,0.0,0,1.0,D,69,1,1.0,2020,7,60.0,66.64787125329855,-6.647871253298547,1.0,False
32.0,180.0,480.0,180.0,210.0,11.0,12.0,5.0,1.0,1,0,0.0,0,3.0,D,49,1,1.0,2024,7,180.0,225.04432977668273,-45.04432977668273,1.0,False
25.0,60.0,240.0,108.0,135.0,0.0,0.0,1.0,0.0,1,0,0.0,0,6.0,D,39,1,1.0,2022,7,72.0,113.3203176522667,-41.320317652266695,1.0,False
37.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,63,1,1.0,2023,7,121.0,128.99942019404864,-7.999420194048639,1.0,False
30.0,180.0,480.0,180.0,180.0,4.0,4.0,3.0,0.0,1,0,0.0,0,3.0,D,62,1,1.0,2022,7,180.0,178.79853586194173,1.2014641380582702,1.0,False
21.0,60.0,240.0,240.0,240.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,40,1,1.0,2024,7,144.0,202.91163025651042,-58.91163025651042,1.0,False
68.0,0.0,240.0,97.0,121.0,0.0,0.0,1.0,0.0,1,0,0.0,0,5.0,D,48,1,1.0,2023,7,18.0,58.46690037497818,-40.46690037497818,1.0,False
26.0,180.0,480.0,292.0,365.0,6.0,8.0,4.0,0.0,2,0,0.0,0,3.0,D,6,1,1.0,2021,7,210.0,229.4476066709401,-19.447606670940104,1.0,False
27.0,60.0,240.0,78.0,97.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,62,1,1.0,2021,7,121.0,62.418332500350246,58.581667499649754,1.0,False
44.0,0.0,60.0,30.0,37.0,11.0,12.0,5.0,2.0,1,0,0.0,0,1.0,D,33,1,1.0,2025,8,24.0,42.04220410059489,-18.042204100594887,2.0,True
31.0,0.0,240.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,78,1,1.0,2020,7,36.0,42.10488641886332,-6.104886418863323,1.0,False
32.0,60.0,240.0,210.0,240.0,0.0,0.0,1.0,1.0,1,0,0.0,0,5.0,D,52,1,1.0,2024,7,144.0,138.8834528845518,5.116547115448213,3.0,True
29.0,60.0,240.0,188.0,235.0,2.0,4.0,3.0,0.0,1,0,0.0,0,3.0,D,46,1,1.0,2020,7,84.0,153.74514764727695,-69.74514764727695,1.0,False
31.0,0.0,120.0,78.0,97.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,67,1,1.0,2023,7,48.0,49.67620012699428,-1.6762001269942814,1.0,False
35.0,60.0,240.0,151.0,188.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,61,1,1.0,2021,7,83.0,101.70634177277444,-18.706341772774437,1.0,False
49.0,120.0,240.0,120.0,120.0,2.0,2.0,2.0,0.0,1,0,0.0,0,5.0,D,22,1,1.0,2025,7,120.0,118.44063442587633,1.5593655741236745,1.0,False
31.0,0.0,240.0,70.0,87.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,9,1,1.0,2021,7,81.0,45.44113981988602,35.55886018011398,1.0,False
27.0,0.0,120.0,120.0,120.0,0.0,0.0,1.0,0.0,1,0,0.0,0,3.0,D,27,1,1.0,2025,7,0.16,97.11879403269288,-96.95879403269288,1.0,False
32.0,60.0,480.0,210.0,262.0,0.0,0.0,1.0,1.0,1,0,0.0,0,3.0,D,66,1,1.0,2023,7,180.0,134.18748756756656,45.81251243243344,1.0,False
