POOFFICE,ZONE,SENTTOT,AGE,AGECAT,CASETYPE,CIRCDIST,CITIZEN,CRIMHIST,CRIMPTS,DISPOSIT,DISTRICT,HISPORIG,MONSEX,NEWCNVTN,NEWEDUC,NEWRACE,NOCOUNTS,NUMDEPEN,OFFGUIDE,PRISDUM,PROBDUM,SENTIMP,SUPRDUM,TOTCHPTS,WEAPON,XCRHISSR,DRUGMIN,GLMIN,GLMAX,SMIN1,SMAX1,FISCAL_YEAR
1,D,78.0,32.0,4.0,1.0,50,1.0,0.0,0.0,1,56,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
4,D,470.0,60.0,7.0,1.0,40,1.0,1.0,3.0,1,46,1,0.0,0,3.0,1.0,5,0.0,7,1,0,1,1,3.0,0,2.0,0,9996.0,9996.0,120.0,9996.0,2022
1,D,120.0,72.0,8.0,1.0,91,2.0,0.0,0.0,3,31,2,0.0,1,6.0,3.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2022
3,D,21.0,49.0,6.0,1.0,68,1.0,1.0,11.0,1,74,1,0.0,0,3.0,1.0,1,,8,1,0,2,1,13.0,0,6.0,0,24.0,30.0,0.0,60.0,2022
1,D,0.03,61.0,8.0,1.0,8,1.0,0.0,0.0,1,7,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
3,D,84.0,30.0,3.0,1.0,68,1.0,0.0,0.0,1,74,2,0.0,0,5.0,3.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,78.0,43.0,6.0,1.0,14,1.0,1.0,1.0,1,12,1,0.0,0,3.0,6.0,2,0.0,7,1,0,1,1,1.0,0,1.0,0,97.0,121.0,60.0,240.0,2022
3,D,120.0,32.0,4.0,1.0,34,1.0,0.0,0.0,1,39,1,0.0,0,5.0,6.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2022
2,D,0.03,31.0,4.0,1.0,39,1.0,0.0,0.0,1,45,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,24.0,30.0,0.0,120.0,2022
1,D,60.0,75.0,8.0,1.0,3,1.0,0.0,0.0,1,1,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2022
2,D,72.0,31.0,4.0,1.0,2,1.0,1.0,0.0,1,0,1,0.0,0,5.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,60.0,240.0,2022
2,D,96.0,32.0,4.0,1.0,39,1.0,0.0,0.0,2,45,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
1,D,132.0,34.0,4.0,1.0,41,1.0,1.0,1.0,1,47,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,1.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
7,D,,32.0,4.0,1.0,17,1.0,0.0,0.0,1,15,1,0.0,0,3.0,1.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2022
2,B,,43.0,6.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,5.0,1.0,2,0.0,8,0,1,4,0,0.0,0,1.0,0,6.0,12.0,0.0,60.0,2022
2,D,42.0,57.0,7.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
6,D,72.0,63.0,8.0,1.0,8,1.0,1.0,1.0,1,7,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,97.0,121.0,60.0,240.0,2022
3,D,84.0,52.0,7.0,1.0,22,1.0,1.0,0.0,1,19,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
2,D,96.0,47.0,6.0,1.0,84,1.0,1.0,2.0,1,88,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,120.0,135.0,120.0,240.0,2022
1,D,180.0,39.0,5.0,1.0,46,1.0,1.0,3.0,1,53,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,180.0,180.0,180.0,480.0,2022
1,D,480.0,57.0,7.0,1.0,14,1.0,1.0,6.0,3,12,1,0.0,1,5.0,1.0,5,0.0,7,1,0,1,1,8.0,0,4.0,0,360.0,1920.0,180.0,480.0,2022
1,D,,35.0,4.0,1.0,3,1.0,1.0,3.0,1,1,1,1.0,0,5.0,1.0,1,1.0,8,0,1,4,0,3.0,0,2.0,0,30.0,37.0,0.0,60.0,2022
1,D,66.0,26.0,3.0,1.0,1,1.0,0.0,0.0,1,90,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,75.0,33.0,4.0,1.0,43,1.0,0.0,0.0,1,49,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2022
5,D,162.0,39.0,5.0,1.0,37,1.0,1.0,0.0,1,43,1,0.0,0,6.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2022
1,D,120.0,50.0,6.0,1.0,43,1.0,1.0,3.0,1,49,1,0.0,0,3.0,1.0,2,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,121.0,120.0,240.0,2022
2,D,116.49,38.0,5.0,1.0,51,1.0,1.0,9.0,1,57,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,11.0,0,5.0,0,151.0,188.0,60.0,240.0,2022
1,D,36.0,38.0,5.0,1.0,50,1.0,0.0,0.0,1,56,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,41.0,51.0,0.0,240.0,2022
1,D,78.0,48.0,6.0,1.0,46,1.0,0.0,0.0,1,53,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2022
5,D,32.66,30.0,3.0,1.0,36,1.0,0.0,0.0,1,42,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
1,D,60.0,46.0,6.0,1.0,36,1.0,1.0,1.0,1,42,1,0.0,0,1.0,1.0,1,1.0,7,1,0,1,1,3.0,0,2.0,0,151.0,188.0,0.0,240.0,2022
2,D,84.0,48.0,6.0,1.0,84,1.0,1.0,5.0,1,88,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,97.0,121.0,0.0,240.0,2022
4,D,300.0,40.0,5.0,1.0,56,1.0,1.0,8.0,1,63,1,0.0,0,5.0,1.0,3,0.0,7,1,0,1,1,8.0,0,4.0,0,9996.0,9996.0,60.0,240.0,2022
3,D,18.0,32.0,4.0,1.0,90,1.0,1.0,5.0,1,29,1,0.0,0,5.0,1.0,2,1.0,8,1,0,1,1,5.0,0,3.0,0,18.0,24.0,0.0,60.0,2022
1,D,96.0,57.0,7.0,1.0,10,1.0,1.0,0.0,1,8,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
1,C,,49.0,6.0,1.0,19,3.0,1.0,1.0,1,16,2,0.0,0,3.0,3.0,1,0.0,8,0,1,3,0,1.0,0,1.0,0,10.0,16.0,0.0,240.0,2022
6,D,180.0,70.0,8.0,1.0,59,1.0,1.0,3.0,1,66,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,180.0,180.0,180.0,480.0,2022
6,D,60.0,46.0,6.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,3.0,1.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2022
6,D,96.0,41.0,6.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
4,D,84.0,53.0,7.0,1.0,35,1.0,1.0,0.0,1,41,1,0.0,0,5.0,2.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
2,D,44.0,37.0,5.0,1.0,24,1.0,1.0,0.0,1,22,1,0.0,0,5.0,2.0,1,3.0,8,1,0,1,1,0.0,0,1.0,0,37.0,46.0,0.0,120.0,2022
4,D,65.0,67.0,8.0,1.0,59,1.0,1.0,0.0,1,66,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
C,D,180.0,34.0,4.0,1.0,46,1.0,1.0,2.0,1,53,2,0.0,0,1.0,3.0,3,0.0,7,1,0,1,1,4.0,0,3.0,0,210.0,262.0,60.0,240.0,2022
4,D,108.0,30.0,3.0,1.0,64,1.0,0.0,0.0,3,70,1,0.0,1,5.0,2.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,262.0,327.0,60.0,240.0,2022
2,D,97.0,33.0,4.0,1.0,65,1.0,0.0,0.0,1,73,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2022
2,D,46.0,45.0,6.0,1.0,65,1.0,0.0,0.0,1,73,1,0.0,0,5.0,1.0,2,2.0,7,1,0,1,1,0.0,0,1.0,0,46.0,57.0,0.0,120.0,2022
3,D,240.0,39.0,5.0,1.0,34,1.0,1.0,0.0,1,39,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,360.0,360.0,180.0,360.0,2022
2,D,87.0,47.0,6.0,1.0,61,1.0,1.0,2.0,1,68,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,87.0,108.0,0.0,240.0,2022
4,D,60.0,25.0,2.0,1.0,59,1.0,0.0,0.0,1,66,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
2,D,84.0,49.0,6.0,1.0,14,1.0,0.0,0.0,1,12,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,108.0,135.0,0.0,240.0,2022
2,D,60.0,36.0,5.0,1.0,21,1.0,1.0,0.0,1,18,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,48.0,37.0,5.0,1.0,67,1.0,0.0,0.0,1,71,1,0.0,0,6.0,6.0,1,3.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2022
4,D,188.0,33.0,4.0,1.0,35,1.0,1.0,4.0,1,41,2,0.0,0,3.0,3.0,2,1.0,7,1,0,1,1,4.0,0,3.0,0,188.0,235.0,180.0,480.0,2022
2,D,140.0,49.0,6.0,1.0,39,1.0,1.0,6.0,1,45,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,8.0,0,4.0,0,121.0,151.0,120.0,240.0,2022
2,D,97.0,70.0,8.0,1.0,54,1.0,1.0,0.0,1,61,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2022
4,D,151.0,38.0,5.0,1.0,35,1.0,0.0,0.0,1,41,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
2,D,42.0,44.0,6.0,1.0,17,1.0,1.0,0.0,1,15,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,63.0,78.0,0.0,240.0,2022
4,D,120.0,35.0,4.0,1.0,35,1.0,0.0,0.0,1,41,2,0.0,0,6.0,3.0,3,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
6,D,240.0,40.0,5.0,1.0,21,1.0,1.0,15.0,1,18,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,17.0,0,6.0,0,235.0,240.0,0.0,240.0,2022
4,C,12.03,63.0,8.0,1.0,35,1.0,0.0,0.0,1,41,2,0.0,0,5.0,3.0,1,0.0,8,1,0,1,1,0.0,0,1.0,0,10.0,16.0,0.0,240.0,2022
2,D,125.0,43.0,6.0,1.0,94,1.0,1.0,8.0,1,34,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,10.0,0,5.0,0,120.0,150.0,120.0,240.0,2022
3,D,183.0,47.0,6.0,1.0,43,1.0,0.0,0.0,1,49,1,1.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,262.0,327.0,60.0,240.0,2022
3,D,38.03,40.0,5.0,1.0,5,1.0,0.0,0.0,1,4,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,0.0,60.0,2022
4,D,180.0,64.0,8.0,1.0,56,1.0,0.0,0.0,1,63,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2022
4,D,300.0,39.0,5.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,5.0,1.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,292.0,365.0,180.0,360.0,2022
3,D,180.0,33.0,4.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,240.0,60.0,240.0,2022
6,A,,48.0,6.0,1.0,37,1.0,1.0,0.0,1,43,1,0.0,0,3.0,1.0,1,1.0,8,0,1,4,0,0.0,0,1.0,0,0.0,6.0,0.0,36.0,2022
4,D,60.0,50.0,6.0,1.0,58,1.0,1.0,0.0,1,65,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
6,D,2.0,55.0,7.0,1.0,37,1.0,1.0,0.0,1,43,1,0.0,0,1.0,1.0,1,1.0,8,1,0,1,1,0.0,0,1.0,0,21.0,27.0,0.0,60.0,2022
2,D,120.0,26.0,3.0,1.0,24,1.0,1.0,4.0,1,22,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,120.0,120.0,120.0,240.0,2022
2,D,120.0,59.0,7.0,1.0,27,1.0,1.0,3.0,1,25,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2022
2,D,121.0,27.0,3.0,1.0,80,1.0,1.0,0.0,1,84,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2022
3,D,60.0,49.0,6.0,1.0,56,1.0,1.0,0.0,1,63,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,0.0,0,1.0,0,70.0,87.0,60.0,240.0,2022
2,D,92.0,30.0,3.0,1.0,24,1.0,0.0,0.0,1,22,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,24.0,39.0,5.0,1.0,77,1.0,1.0,3.0,1,81,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,108.0,135.0,0.0,240.0,2022
2,D,,21.0,2.0,1.0,72,1.0,0.0,0.0,1,77,1,0.0,0,1.0,1.0,1,0.0,7,0,1,3,0,0.0,0,1.0,0,135.0,168.0,0.0,240.0,2022
3,D,120.0,58.0,7.0,1.0,77,1.0,1.0,11.0,1,81,1,0.0,0,3.0,2.0,1,0.0,7,1,0,1,1,13.0,0,6.0,0,235.0,240.0,120.0,240.0,2022
1,D,180.0,57.0,7.0,1.0,50,1.0,1.0,3.0,1,56,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,3.0,0,2.0,0,180.0,180.0,180.0,480.0,2022
3,D,120.0,45.0,6.0,1.0,34,1.0,1.0,2.0,1,39,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,235.0,240.0,60.0,240.0,2022
2,D,12.03,22.0,2.0,1.0,21,1.0,1.0,0.0,1,18,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2022
1,D,90.0,33.0,4.0,1.0,70,1.0,0.0,0.0,1,75,1,0.0,0,5.0,6.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2022
5,D,240.0,22.0,2.0,1.0,22,1.0,1.0,0.0,1,19,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2022
1,D,72.0,50.0,6.0,1.0,46,1.0,0.0,0.0,1,53,1,0.0,0,6.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2022
6,D,97.0,29.0,3.0,1.0,79,1.0,0.0,0.0,1,83,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,135.0,168.0,0.0,240.0,2022
1,D,24.0,32.0,4.0,1.0,49,1.0,0.0,0.0,1,55,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
3,D,120.0,57.0,7.0,1.0,52,1.0,1.0,10.0,1,58,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,12.0,0,5.0,0,235.0,240.0,60.0,240.0,2022
4,D,180.0,39.0,5.0,1.0,58,1.0,1.0,3.0,1,65,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,180.0,180.0,180.0,9996.0,2022
1,D,120.0,33.0,4.0,1.0,93,1.0,1.0,1.0,1,32,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,1.0,0,1.0,0,121.0,151.0,60.0,240.0,2022
4,D,120.0,41.0,6.0,1.0,56,1.0,1.0,6.0,1,63,1,0.0,0,5.0,2.0,1,1.0,7,1,0,1,1,8.0,0,4.0,0,120.0,120.0,120.0,240.0,2022
4,D,84.0,58.0,7.0,1.0,82,1.0,0.0,0.0,1,85,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,60.0,60.0,60.0,240.0,2022
5,D,60.0,31.0,4.0,1.0,36,1.0,0.0,0.0,1,42,2,0.0,0,5.0,3.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,87.0,42.0,6.0,1.0,89,1.0,1.0,0.0,1,30,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
6,C,1.0,33.0,4.0,1.0,37,1.0,0.0,0.0,1,43,1,0.0,0,1.0,1.0,1,1.0,8,1,0,2,1,0.0,0,1.0,0,10.0,16.0,0.0,60.0,2022
5,D,190.0,64.0,8.0,1.0,36,1.0,0.0,0.0,1,42,2,0.0,0,6.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2022
6,D,121.0,39.0,5.0,1.0,33,1.0,0.0,0.0,1,40,1,0.0,0,5.0,1.0,1,5.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2022
4,D,36.0,24.0,2.0,1.0,58,1.0,0.0,0.0,1,65,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,51.0,63.0,0.0,240.0,2022
4,D,42.0,50.0,6.0,1.0,58,1.0,1.0,4.0,1,65,2,0.0,0,5.0,3.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,97.0,121.0,0.0,240.0,2022
5,D,60.0,29.0,3.0,1.0,36,1.0,1.0,2.0,1,42,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,4.0,0,3.0,0,240.0,240.0,60.0,240.0,2022
4,D,18.0,72.0,8.0,1.0,53,1.0,1.0,0.0,1,60,1,0.0,0,6.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,37.0,46.0,0.0,120.0,2022
1,D,,63.0,8.0,1.0,93,1.0,1.0,0.0,1,32,1,1.0,0,6.0,1.0,1,0.0,7,0,1,3,0,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
6,D,240.0,38.0,5.0,1.0,21,1.0,1.0,15.0,1,18,1,0.0,0,1.0,1.0,1,3.0,7,1,0,1,1,17.0,0,6.0,0,240.0,240.0,120.0,240.0,2022
2,D,70.0,33.0,4.0,1.0,21,1.0,1.0,0.0,1,18,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,63.0,35.0,4.0,1.0,67,1.0,1.0,1.0,1,71,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,1.0,0,1.0,0,63.0,78.0,60.0,240.0,2022
1,D,24.0,67.0,8.0,1.0,10,1.0,0.0,0.0,1,8,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
3,D,85.0,29.0,3.0,1.0,32,1.0,0.0,0.0,1,38,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2022
8,D,210.0,51.0,7.0,1.0,89,1.0,1.0,0.0,1,30,2,0.0,0,5.0,3.0,2,1.0,7,1,0,1,1,0.0,0,1.0,0,210.0,262.0,60.0,240.0,2022
2,D,60.0,38.0,5.0,1.0,80,1.0,0.0,0.0,1,84,2,0.0,0,6.0,3.0,1,0.0,7,1,0,2,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2022
3,D,240.0,33.0,4.0,1.0,36,1.0,0.0,0.0,1,42,2,0.0,0,3.0,3.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,240.0,240.0,60.0,240.0,2022
2,D,180.0,43.0,6.0,1.0,94,1.0,1.0,0.0,3,34,1,0.0,1,6.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,210.0,262.0,60.0,240.0,2023
6,D,48.0,35.0,4.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2023
2,D,120.0,34.0,4.0,1.0,14,1.0,1.0,3.0,1,12,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2023
1,D,144.0,58.0,7.0,1.0,45,1.0,1.0,0.0,1,51,1,0.0,0,6.0,1.0,3,0.0,7,1,0,1,1,0.0,0,1.0,0,168.0,210.0,60.0,240.0,2023
4,D,72.0,66.0,8.0,1.0,35,1.0,1.0,0.0,1,41,1,0.0,0,5.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,60.0,240.0,2023
1,D,70.0,43.0,6.0,1.0,75,1.0,1.0,0.0,1,79,2,0.0,0,5.0,3.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2023
4,D,120.0,35.0,4.0,1.0,59,1.0,1.0,12.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,15.0,0,6.0,0,240.0,240.0,60.0,240.0,2023
1,D,240.0,64.0,8.0,1.0,66,1.0,1.0,6.0,1,72,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,8.0,0,4.0,0,235.0,293.0,180.0,480.0,2023
9,D,108.0,50.0,6.0,1.0,91,1.0,1.0,0.0,1,31,1,0.0,0,6.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,0.0,240.0,2023
5,D,20.0,29.0,3.0,1.0,20,1.0,1.0,0.0,1,17,1,0.0,0,5.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,0.0,240.0,2023
1,D,96.0,48.0,6.0,1.0,50,1.0,1.0,0.0,1,56,1,0.0,0,3.0,1.0,2,5.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2023
1,D,132.0,45.0,6.0,1.0,4,1.0,1.0,0.0,1,2,1,0.0,0,6.0,1.0,2,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,0.0,120.0,2023
1,D,,33.0,4.0,1.0,6,1.0,1.0,0.0,1,3,1,0.0,0,6.0,1.0,1,0.0,7,0,1,4,0,0.0,0,1.0,0,37.0,46.0,0.0,120.0,2023
3,D,60.0,35.0,4.0,1.0,42,1.0,1.0,0.0,1,48,1,0.0,0,5.0,1.0,1,4.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2023
2,D,108.0,35.0,4.0,1.0,39,1.0,1.0,1.0,1,45,1,0.0,0,6.0,1.0,1,1.0,7,1,0,1,1,1.0,0,1.0,0,151.0,188.0,60.0,240.0,2023
2,D,72.0,75.0,8.0,1.0,59,1.0,1.0,0.0,1,66,0,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2023
4,D,120.0,26.0,3.0,1.0,59,1.0,1.0,2.0,1,66,0,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,120.0,135.0,120.0,240.0,2023
1,D,144.0,37.0,5.0,1.0,41,1.0,1.0,1.0,1,47,1,0.0,0,6.0,1.0,2,2.0,7,1,0,1,1,3.0,0,2.0,0,168.0,210.0,60.0,240.0,2023
6,D,108.0,43.0,6.0,1.0,33,1.0,1.0,0.0,1,40,1,0.0,0,1.0,2.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,97.0,121.0,0.0,240.0,2023
1,D,120.0,42.0,6.0,1.0,4,1.0,1.0,3.0,1,2,1,0.0,0,5.0,1.0,1,1.0,7,1,0,1,1,5.0,0,3.0,0,120.0,120.0,120.0,240.0,2023
1,D,102.0,46.0,6.0,1.0,94,1.0,1.0,3.0,1,34,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,5.0,0,3.0,0,97.0,121.0,0.0,240.0,2023
A,D,84.0,36.0,5.0,1.0,61,1.0,1.0,4.0,1,68,1,0.0,0,3.0,1.0,1,1.0,7,1,0,1,1,6.0,0,3.0,0,188.0,235.0,60.0,240.0,2023
1,D,60.0,29.0,3.0,1.0,17,1.0,0.0,0.0,1,15,1,0.0,0,1.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,121.0,151.0,60.0,240.0,2023
5,D,78.0,31.0,4.0,1.0,36,1.0,1.0,2.0,1,42,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,2.0,0,2.0,0,78.0,97.0,60.0,240.0,2023
3,C,0.03,40.0,5.0,1.0,90,3.0,1.0,0.0,1,29,2,0.0,0,1.0,3.0,4,3.0,8,1,0,1,1,0.0,0,1.0,0,12.0,18.0,0.0,60.0,2023
3,D,120.0,35.0,4.0,1.0,52,1.0,1.0,4.0,1,58,1,0.0,0,5.0,1.0,1,0.0,7,1,0,1,1,6.0,0,3.0,0,120.0,120.0,120.0,240.0,2023
8,D,78.0,62.0,8.0,1.0,60,1.0,0.0,0.0,1,67,1,0.0,0,3.0,1.0,1,0.0,7,1,0,1,1,0.0,0,1.0,0,78.0,97.0,60.0,240.0,2023
2,D,72.0,28.0,3.0,1.0,39,1.0,1.0,0.0,1,45,1,0.0,0,3.0,1.0,1,2.0,7,1,0,1,1,0.0,0,1.0,0,151.0,188.0,60.0,240.0,2023
